User Name,Full Name,Profile Pic
nadiraputri.9958,Anne Nadira Suroto,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/132155399_116056647010467_7494856233925827799_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=ZM4tXroNh6sAX97BxFg&tp=1&oh=f16a3ed2cbabd230761a2e38f6be3263&oe=60245A58
syarifah_kinah,Sakinah Assegaf,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/108137085_2715940078733311_5157160152193698871_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=qGK3X2VEtW4AX_QdSdG&tp=1&oh=c9df3823adb9271a2b372be8888749a5&oe=6024D44F
bawelanika,Nanika Naomi,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/101473872_708282236591757_7196412730322976768_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=DxhRVv9kXRoAX8cS_as&tp=1&oh=dd67e891a6ce70372f4aaea0419c817d&oe=602717F2
ilmienafia99,Nur Wahyu Ilmi Nafia,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118308625_366164837882090_3885041588725993932_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=jdVFWmU5UKEAX_4QmXm&tp=1&oh=eef548ab280cfb453dfa9057b7ec439d&oe=6025F6F6
siskaaapu,siska putri utami,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/135935552_3613087305437705_4280286231126391909_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=YM4waa8-Wf4AX--j2BT&tp=1&oh=8dd9d3d8598b4f3db91d573d9b23d6ed&oe=60248361
liaa_nursayyidah1223,Liaa Nursayyidah🌷🌷🌷,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/126227886_1020581511787606_8832785063138298039_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=xyaNP0Wlo2AAX-t1dEJ&tp=1&oh=06f0b4b2043c522cd878c56863a48f8a&oe=60268C01
memey_armeld,memey @rmeld,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/35261191_2139003686319668_1536768053314846720_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=-qUA7iimVDgAX8u9qoQ&tp=1&oh=dc9b3eaf65bc94186420740d428b45a6&oe=6024BE0C
zakiyahhh09,زكيه,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/120999014_342211393555021_4053978167704076480_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=MrhgJvnASDgAX_nBjSG&tp=1&oh=ff6a78be37344d0ce91d361cba00fa66&oe=60251CD9
baharmi_hafiz,Hafiz baharmi,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/136737179_1386186271720458_1544422944571919588_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=JAOPMbpjxsEAX90jL3t&tp=1&oh=22fd44d5d6994ec1acc14ed4dcac9ceb&oe=60267A43
zik297_,AZI,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/75234573_441087213245084_1309646493325459456_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=1KObYQbUz_AAX-jugy7&tp=1&oh=69f5cd4fe4ab887f26e1f40f876cde8a&oe=60259FEA
munawarohneng_25,Munawaroh R,https://instagram.fbru4-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fbru4-1.fna.fbcdn.net&_nc_ohc=B51HHw1q1zUAX8Wjpt3&oh=4e4aebb9cfbf28237999442997b95c49&oe=6024930F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2
rnamlnia_,𝑅𝑒𝓃𝒶 𝓂𝒾𝓁𝑒𝓃𝒾𝒶 🍑,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/135503703_671813456845908_3456903636398266977_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=nP1q8fYZADYAX_Vz8I6&tp=1&oh=e00ab4380b5706be28937698f8ec9224&oe=6024E7C4
malyunusramadhan12,Ramadhan,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/59943126_2299182587007848_8415478810052395008_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=pt6-tsJYzJMAX-_pvKv&tp=1&oh=cea4855ca222ba6b4099eefac84cd4fa&oe=6024FDC6
mentarijr,,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/136682320_242210997289973_2891979392474279212_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=h4iLdehMCLQAX_BLByC&tp=1&oh=8e5a1c134db932d276da3902f2a9c72a&oe=6025A6DF
romincepakpahan,𝕽𝖚𝖙 𝕽𝖔𝖒𝖎𝖓𝖈𝖊 𝕻𝖆𝖐𝖕𝖆𝖍𝖆𝖓 罗敏思 ♀️,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/131976624_1008130256342657_8054964249131177020_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=xiQm9muT_GsAX-AM2WM&tp=1&oh=27728c9dc0afaa567973a4c5fba389aa&oe=602749CC
muhammadsupri30,Muhammad Supri,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/127505177_1069306630218984_4743670456462904144_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=71MSGleyG6MAX9pX_Rs&tp=1&oh=b240a4cddc051ccf1efa9a52df959302&oe=6025C941
adzimahzf,Adzimah,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/87222105_1093176207735659_3629695506302631936_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=vHu7HUpe31QAX_TMpkK&tp=1&oh=060a11ea7fabd4966fa560dd2cc1e8e6&oe=6024A9B4
ajanuarif,Muhammad Januar Arifin,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/116728257_2656178584630964_4018221042010086273_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=8VGDEARTKSYAX-A-nih&tn=ZQiECZezzE3DxkRP&tp=1&oh=c2511fd5d62cf5db6ec349b62626527d&oe=6027473A
iqbal_khasani02,Iqbal,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/14272037_197185530695036_520290574_a.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=i1hhZUHzt2kAX-N_jH_&tp=1&oh=9ac844c741f2a632b577bcdc34dfad4e&oe=6023D43F
zahraahanifaa,zahraaa,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/137248827_1371781186509697_6431695776130919639_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=5Xx_jqKS1SoAX9KQn0O&tp=1&oh=3ed853ef2762da6e0e1fb6ade0f24ef8&oe=60277A20
dianputriirfani,Dian Putri Irfani,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/119560058_790748405085520_8028738239395391925_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=5L4RiSBiCYoAX_K3VYX&tp=1&oh=1fd3b472a29516db6744ed2c6e2bc95e&oe=60243351
dwinurfitriah2,Dwi Nur F.,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/136688131_215831276859222_2819213242143831828_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=cXI1LdHm55YAX-EBkve&tp=1&oh=596d7deb5555885d41fe3c03a7193556&oe=60271B81
dapur_laterran,Dapur La'terran,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/132241241_1127520231001724_5817164258211045200_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=KgL3n_9yS9EAX-28MJd&tp=1&oh=595caac6d29947555cfe6fab13f16aaf&oe=6026D643
shelinsilka,shelinsilka,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/106282779_745532802678916_3057979263586561407_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=2ogGbMhDN7wAX-s3TbX&tp=1&oh=35208cea9a7b8a0898d629658adeb14c&oe=60272C1F
daniel_b_c_l,Daniel Cl,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/35263137_2002431990087014_5360436175469281280_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=PhXnmQHlbA8AX-5I5uf&tp=1&oh=35bffc9ac8f256f1cfe985068842d7b6&oe=602541A3
toann_28,Septian Dwi Susanto,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/123806658_801962600585664_4811121019770066366_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=aYBYIwOvuhMAX_a1lp5&tp=1&oh=2f4d28b9707a6bc745347ed5902327c9&oe=60266C51
destitard,,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/67698055_351688665733928_5038276803219685376_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=mjgZCdJdKT4AX_zmwhk&tp=1&oh=fe18d1bf6b5eda60b09a34dd046cbe8c&oe=6023D5C7
aidastnh_,Ida Astinah,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/127978740_422411658933553_1391387504531371110_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=1uqZDAmYjH0AX_fHki8&tp=1&oh=a60a617721fbc0f92240042d9bdf12fe&oe=6024F81A
mawaddahanindya,𝓜𝓪𝔀𝓪𝓭𝓭𝓪𝓱 𝓐𝓷𝓲𝓷𝓭𝔂𝓪,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/70788471_430456677598131_7053633350090620928_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=ATOePJEzUOcAX-RHH7g&tp=1&oh=b97151ddc056ef0cbaf7915ee7b72fe7&oe=60276D7F
isnaini_oktaviana,Oktaviana Binti Daldiri,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/132479636_842942522946373_8665418200763065788_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=hrh5x1LW8S4AX8bOXvH&tp=1&oh=c4317c4daf06524bffdc4bdb26852494&oe=6025DAC4
kale.le_,K A L E,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/67944846_377561982951901_264012928175308800_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=IKcDqpIgM5MAX889k5m&tp=1&oh=6371ebc55fdc81a3440f61dfeb1f4c78&oe=6027B632
aslann.9,aslan,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/109274105_2653236471612157_7371704175235949738_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=d98cH-8VDK8AX8BjvWk&tp=1&oh=0e2a05015b4090905563210bc289d233&oe=6027C140
fitriaahmad12,Fitria Ahmad,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/126506454_211882416984171_4495056933091089063_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=h68TNDhC8R4AX8acWVv&tp=1&oh=40a83db0e6f2760f7feb7c1084f861ee&oe=602460D5
randifiter_,ʀᴀɴᴅɪ ꜰɪᴛᴇʀ,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/135417748_3788949961203323_2131103141548072518_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=9MMYvwCQYcgAX9FGEHm&tp=1&oh=508f491166a39432d329f76808b0b354&oe=6026B1B5
nofiartati97,Nofi Artaty,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/134765546_3552185601495477_5636861448409411732_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=XC2gkkFnrAsAX8-0DTr&tp=1&oh=6b8a8fcbf08bb3f0f1410b0940f72e28&oe=602723DD
titafeliz89,Tita,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/11376081_1412014635794636_1432344904_a.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Jj0EqRMN6HUAX9Fom1X&oh=48edf17d98652b18b4b4a3a4134f91f4&oe=6025C9B1
saraherlinda_,sarahherlinda,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/90353212_2252769988363546_6969390040480743424_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=2ATeDtYRE8sAX9sQtFH&tp=1&oh=af499825e1aa9a6635238b9b5273e9e9&oe=60272E9B
rodias_kosar_pratama,Dias Pratama,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/79815495_2546132192378438_1328185925817073664_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=rJQO6_C_WPEAX_Q4q5U&tp=1&oh=c4d76a46380ca8dd9a8e0c38db5d4dd9&oe=60243147
merywahyu0326,mery wahyuningsari,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/122806009_3278197648946051_4242812149786363544_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Ies8mEREIuQAX-jlv4Q&tp=1&oh=78a25267a3a907c2dbae56bef7d03485&oe=6026EE70
gilang_junian,gilang junian,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/100920554_2849222868479182_3808053167254405120_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=uM58YEGW0iUAX97gKPF&tp=1&oh=643d70b5011948acb88292b6302323e1&oe=6023F546
bee_pakpahan,Ekowife,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/130876819_102976404964512_3964881378103120681_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=jo-caKmDayEAX-q7vD9&tp=1&oh=8f268a5106c814e84bec1ec96d4c75df&oe=6024739C
dewicahya18,🧕dewi cahyaningsih,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/120280014_323452792274923_3177970333255943089_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=HrnNaEvcuhAAX-EPJ4Z&tp=1&oh=e4a825f56d55dd866034bd528fbd1240&oe=60262EAF
wahyuningsih.srie,mamacie,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/122103400_113544513865306_8033171019279948391_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ccEkbQzTW4EAX_UIYsB&tp=1&oh=bfef24f56b789cf6603f9ee8d7207145&oe=60274F72
dh3etaki,Anindita Kirana,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/70795655_522131685236692_1170881000549384192_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=tD-Pp3VpYPgAX9CiOWR&tp=1&oh=f678addc6832337e5763e0bccd424be3&oe=60256106
yatima.yati.731,Yatima rohadi,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/91240937_152310779381835_6387901908698267648_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=xUO4apNrTU8AX8wyv00&tp=1&oh=db585b99da3c9ad37dbca6378138f2b6&oe=6024C384
saka_syam92,saka syam,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/67816134_226134744958087_7286061428073562112_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ud7meiIRrYgAX-NAWls&tp=1&oh=43297aca3e01fa28fa927e94c50b465e&oe=6027AD63
wahyuniwijayanto_fam,Wahyuni Ningsih,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/115939974_2665611757049189_6032779518680932716_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=UmHXguGt81EAX8qZTCx&tp=1&oh=a0ceb650e2a2b250d59ea0046d71dba8&oe=6026F53F
trihidayatqolby_77,TRY HIDAYATULLAH,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/128175252_215091439988881_4908272988365723813_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=lnwEIaI9cRQAX-m2x73&tp=1&oh=a286725f74f7440bdddb4cdf6227d79c&oe=6026B215
rietamd,𝓡 𝓲 𝓽 𝓪 𝓜 𝓪 𝓾 𝓵 𝓲,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/120194840_184805926577156_6400500743930732013_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=7iz3MHz4V3cAX_KX1t1&tp=1&oh=f90ac6c11b0e40482cdc95e7fef97a9d&oe=6024C980
tutiulfa_karel_tarra,Tuti Ulfa,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/57258383_2555843231156675_3240232961437597696_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=qrOTc0SWrDoAX_m5mMT&tp=1&oh=603d7c9a45dc6e6e6fb2eb0fa309daad&oe=6023E3C0
cimolkramat4,cimol Kramat 4,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/117405189_584639775752114_1701623223227216159_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=SdSzSlM_aNgAX8Rp_sD&tp=1&oh=5f95080e7aa59e7e331cf7e53982024d&oe=6025FD73
hannaaa.nh,,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/135093838_742732676367465_6343907558746470061_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=jwuI7fw06JwAX8CsXL5&tp=1&oh=a9e0d82c5afda9879b2dc305575176fe&oe=60277686
rebeccadianita,BQ handmade,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/15253333_1639667046332850_8997778364236300288_a.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=EL4RQzq-FPEAX9d8IUA&tp=1&oh=5caa0c92e971ad5b95b6e0995f8a87da&oe=60243212
ceciliahaniii,ceciliaa,https://instagram.fvga3-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fvga3-1.fna.fbcdn.net&_nc_ohc=B51HHw1q1zUAX9SoVFX&oh=95efb561e68b936bd6fd7b5b9e842711&oe=6024930F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2
gicaprmn,Gita Ramadhanty,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/94460413_672165923636936_4441656612595171328_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=jM2AuXYJBdYAX9i97Oh&tp=1&oh=b090026614c5420af3a4ff5694ca61f4&oe=60244E87
novilismayoni,Novi Lismayoni,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/122910586_689501325029463_6230992215123189179_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=35roi3J6s4cAX8GaakW&tp=1&oh=0d8fd813202f4dd8043a702b2500e131&oe=60267E31
kurniawan_reddy,kurniawan_reddy,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/15624693_643771169128376_165993115826520064_a.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Mx8EOkI1d3cAX-eXzBc&tp=1&oh=27dca48f80ec85c7cf6b5c23e22bcd2f&oe=602523DD
eha.leha,Eha Amih Azka,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/49907372_312141809435573_838937486641070080_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=6EoyRrleFY4AX-2FMNe&tp=1&oh=6da214ca4fad013f43b6c94495259635&oe=60263C2E
dilaaaaaa_25,diLa,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/131928637_668749733802402_1229879562417241926_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=svINn8qoWncAX-aHnqU&tp=1&oh=8400d2c243643c3ba32b900187a8a501&oe=6023EE37
novita_diahleksa,Kurnia Novita Dln,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/79645473_813804055723092_1471022454884270080_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=p5DLQ-Y7fBIAX_ryniJ&tp=1&oh=dcacdb9e20169d2ceaf27332e2508935&oe=602763B5
kartini_naufal02,kartini_naufal,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/124586023_189251849407076_6398447506794635830_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=2FlXdkWf2eYAX940Si1&tp=1&oh=d05eb5a7b32f8a5d672828d5d39f61bb&oe=6023F6FD
wiiiiiiiiil_27,WILDA UMARA,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/133197757_500938694205859_8626716225775663789_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=zMFeXAqEdvcAX_Aulhd&tp=1&oh=4446d5d3fac6f9f4ce110cc2ba6e477e&oe=602434A4
luluk.phia2323,Luluk Nur Aminah,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/133952899_404099750824867_8368296040783692047_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=DqVRsnPiEeAAX92edLj&tp=1&oh=f6079c69b842d00c77aa5ca5b86b7588&oe=602478DB
henny_limarga,henny limarga,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/60673006_300886124174175_2676914302253793280_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=_tOzdr7SWV4AX8m49E8&tp=1&oh=224ad1dfc807026daf1bc7c12154b28c&oe=60274EC9
miztek_15,Miztek,https://instagram.fpku2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/122313155_783250652463676_2701686715565572741_n.jpg?_nc_ht=instagram.fpku2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=6wGG9BbF8MsAX_z2ZTA&tp=1&oh=b8ea8b876918d7b7df45587eb017b2fe&oe=60261C52
ferdinandfranzch,Ferdinand Franz Chalidonius,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/82531762_632874280800694_5139470205558194176_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=BRFLZqGML1kAX_XbgJB&tp=1&oh=d84255475df385a7e4a4d76d8573a2fc&oe=60259AD7
levianilev,لفياني,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/132577769_1642855362556285_208677125283642033_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=IbcCcb83O7AAX-JYCYP&tp=1&oh=8a1d0958afe6ebeec9eda8bccff2dd61&oe=60248879
anisadanis25,niez,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/106711961_299134408134627_229263659739953674_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=A4s3VXhG1SAAX9Wdbj4&tp=1&oh=098a4e729e3d925225b3154f62d1a5e4&oe=60256922
vina_anjelina27,Vina Anjelina,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/116793629_654795098469997_3813554772675700609_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=nqQ_oCI6iPkAX-HeA6s&tp=1&oh=3663e1566e4e36963c0c2da0963ef51e&oe=60255B38
nugrahaasn,Aji Syodiq Nugraha Asn,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/127242233_800092447218024_4873330805101813296_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=MU9T8s5lq6UAX-7sjWn&tp=1&oh=8004f59b4f73e2bf23a41d9019e0d7e3&oe=6026C56D
nabilazahra_ms,Nabila Zahra MS,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/133726560_407921013594602_8651324031709569818_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=5qMomGJKO44AX8s9XxL&tp=1&oh=aa2ca7331c361cfc5c16e361b2e7eaf3&oe=602476D9
nrulfzrh,nurulfzrh,https://instagram.fpku3-1.fna.fbcdn.net/v/t51.2885-19/s150x150/120815387_257104105626014_772572158617340199_n.jpg?_nc_ht=instagram.fpku3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=CpgDSFZcmYMAX8PWEvo&tp=1&oh=dd3d5e4a2047b8b84a45396b84bec169&oe=6024654F
fadhill_ac95,F,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/92222644_234390847674487_1940773022436687872_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=s5TO-P4xeygAX8fQYyE&tp=1&oh=3dedc874b295d8547cc92a696898d9c3&oe=60258CAE
dyahuswah,ديه اسواة حسنه,https://instagram.fpku3-2.fna.fbcdn.net/v/t51.2885-19/s150x150/123409290_680824412869906_189884775630774757_n.jpg?_nc_ht=instagram.fpku3-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=jgm3h-FRIXoAX9V_XPr&tp=1&oh=9469b4e58e3057d733279ebf934fc0a9&oe=60261EB5
